date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:23	700/700	---M--	200	added ('OK')	image/png	etag:%22603deae0-2bc%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:23	648/648	---M--	200	added ('OK')	image/png	etag:%22603deae0-288%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:23	621/621	---M--	200	added ('OK')	image/png	etag:%22603deae0-26d%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:24	688/688	---M--	200	added ('OK')	image/png	etag:%22603deae0-2b0%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:24	700/700	---M--	200	added ('OK')	image/png	etag:%22603deae0-2bc%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:24	647/647	---M--	200	added ('OK')	image/png	etag:%22603deae0-287%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:24	763/763	---M--	200	added ('OK')	image/png	etag:%22603deae0-2fb%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:25	690/690	---M--	200	added ('OK')	image/png	etag:%22603deae0-2b2%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:25	709/709	---M--	200	added ('OK')	image/png	etag:%22603deae0-2c5%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:25	691/691	---M--	200	added ('OK')	image/png	etag:%22603deae0-2b3%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:26	635/635	---M--	200	added ('OK')	image/png	etag:%22603deae0-27b%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:26	590/590	---M--	200	added ('OK')	image/png	etag:%22603deae0-24e%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:26	635/635	---M--	200	added ('OK')	image/png	etag:%22603deae0-27b%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:26	659/659	---M--	200	added ('OK')	image/png	etag:%22603deae0-293%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:26	1686/1686	---M--	200	added ('OK')	image/png	etag:%22603deae0-696%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:27	706/706	---M--	200	added ('OK')	image/png	etag:%22603deae0-2c2%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:27	470/470	---M--	200	added ('OK')	image/png	etag:%22603deae0-1d6%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:27	606/606	---M--	200	added ('OK')	image/png	etag:%22603deae0-25e%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:27	792/792	---M--	200	added ('OK')	image/png	etag:%22603deae0-318%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:28	505/505	---M--	200	added ('OK')	image/png	etag:%22603deae0-1f9%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:28	756/756	---M--	200	added ('OK')	image/png	etag:%22603deae0-2f4%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:28	657/657	---M--	200	added ('OK')	image/png	etag:%22603deae0-291%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:28	223/223	---M--	200	added ('OK')	image/png	etag:%22603deae0-df%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:28	168/168	---M--	200	added ('OK')	image/png	etag:%22603deae0-a8%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:29	198/198	---M--	200	added ('OK')	image/png	etag:%22603deae0-c6%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:29	673/673	---M--	200	added ('OK')	image/gif	etag:%22603deae0-2a1%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:29	265/265	---M--	200	added ('OK')	image/png	etag:%22603deae0-109%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0)
10:50:30	1555/1555	---M--	200	added ('OK')	image/png	etag:%225c9db9e6-613%22	https://promo-theme.com/mato/wp-content/themes/mato/images/select.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/themes/mato/images/select.png	(from https://promo-theme.com/mato/wp-content/themes/mato/css/main.css?ver=5.6.8)
10:50:30	547/547	---M--	200	added ('OK')	image/png	etag:%22603dee33-223%22	https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/imgs/default-skin.png	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/imgs/default-skin.png	(from https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/photoswipe.css)
10:50:31	37943/37943	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jun%202022%2005:20:31%20GMT	https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/imgs/preloader.gif	C:/Users/Girish%20Sharma/Desktop/Masar%20Website/Masar%20Website/promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/imgs/preloader.gif	(from https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/photoswipe.css)
